Participant ID,Reaction Time,Correct,Congruency,Social/Non-Social,Block,Block Number
932499,608.46,1,congruent,Non-Social,First,1
932499,595.34,1,congruent,Non-Social,First,1
932499,931.165,1,incongruent,Non-Social,First,1
932499,1098.94,1,incongruent,Non-Social,First,1
932499,703.52,1,incongruent,Non-Social,First,1
932499,639.55,1,incongruent,Non-Social,First,1
932499,651.87,1,congruent,Non-Social,First,1
932499,608.405,1,congruent,Non-Social,First,1
932499,567.07,1,congruent,Non-Social,First,1
932499,632.59,1,incongruent,Non-Social,First,1
932499,632.755,1,congruent,Non-Social,First,1
932499,669.985,1,congruent,Non-Social,First,1
932499,830.02,1,incongruent,Non-Social,First,1
932499,1141.77,1,congruent,Non-Social,First,1
932499,700.49,1,congruent,Non-Social,First,1
932499,515.71,1,congruent,Non-Social,First,1
932499,636.19,1,incongruent,Non-Social,First,1
932499,709.825,1,incongruent,Non-Social,First,1
932499,657.745,1,incongruent,Non-Social,First,1
932499,672.99,1,incongruent,Non-Social,First,1
932499,652.92,1,congruent,Non-Social,First,1
932499,684.445,1,congruent,Non-Social,First,1
932499,740.64,1,incongruent,Non-Social,First,1
932499,701.185,1,congruent,Non-Social,First,1
932499,575.29,1,incongruent,Non-Social,First,1
932499,684.02,1,congruent,Non-Social,First,1
932499,861.98,1,incongruent,Non-Social,First,1
932499,542.295,1,congruent,Non-Social,First,1
932499,581.86,1,congruent,Non-Social,First,1
932499,810.335,1,incongruent,Non-Social,First,1
932499,871.07,1,incongruent,Non-Social,First,1
932499,908.355,1,incongruent,Non-Social,First,1
932499,806.495,1,incongruent,Non-Social,First,1
932499,699.88,1,incongruent,Non-Social,First,1
932499,752.8,1,congruent,Non-Social,First,1
932499,772.37,1,congruent,Non-Social,First,1
932499,700.5,1,congruent,Non-Social,First,1
932499,1024.075,1,incongruent,Non-Social,First,1
932499,579.205,1,incongruent,Non-Social,First,1
932499,636.055,1,congruent,Non-Social,First,1
932499,816.15,1,incongruent,Non-Social,First,1
932499,753.17,1,incongruent,Non-Social,First,1
932499,592.395,1,incongruent,Non-Social,First,1
932499,612.325,1,incongruent,Non-Social,First,1
932499,601.61,1,congruent,Non-Social,First,1
932499,575.345,1,incongruent,Non-Social,First,1
932499,519.575,1,incongruent,Non-Social,First,1
932499,565.175,1,incongruent,Non-Social,First,1
932499,632.75,1,incongruent,Non-Social,First,1
932499,738.825,1,incongruent,Non-Social,First,1
932499,833.705,1,incongruent,Non-Social,First,1
932499,632.56,1,congruent,Non-Social,First,1
932499,1028.14,1,congruent,Non-Social,First,1
932499,580.03,1,congruent,Non-Social,First,1
932499,546.15,1,congruent,Non-Social,First,1
932499,644.91,1,congruent,Non-Social,First,1
932499,631.04,1,incongruent,Non-Social,First,1
932499,572.605,1,congruent,Non-Social,First,1
932499,621.93,1,incongruent,Non-Social,First,1
932499,816.405,1,congruent,Non-Social,First,1
932499,755.465,1,incongruent,Non-Social,First,1
932499,640.39,1,congruent,Non-Social,First,1
932499,485.625,1,congruent,Non-Social,First,1
932499,562.63,1,incongruent,Non-Social,First,1
932499,647.03,1,congruent,Non-Social,First,1
932499,676.525,1,congruent,Non-Social,First,1
932499,625.33,1,incongruent,Non-Social,First,1
932499,659.975,1,congruent,Non-Social,First,1
932499,569.02,1,congruent,Non-Social,First,1
932499,574.65,1,incongruent,Non-Social,First,1
932499,583.535,1,congruent,Non-Social,First,1
932499,572.125,1,incongruent,Non-Social,First,1
932499,553.815,1,congruent,Non-Social,First,1
932499,517.92,1,congruent,Non-Social,First,1
932499,544.315,1,incongruent,Non-Social,First,1
932499,536.51,1,congruent,Non-Social,First,1
932499,485.9,1,incongruent,Non-Social,First,1
932499,772.005,1,incongruent,Non-Social,First,1
932499,459.995,1,congruent,Non-Social,First,1
932499,596.395,1,congruent,Non-Social,First,1
932499,512.495,1,congruent,Non-Social,First,1
932499,590.455,1,incongruent,Non-Social,First,1
932499,534.995,1,congruent,Non-Social,First,1
932499,665.66,1,congruent,Non-Social,First,1
932499,1599.965,0,congruent,Non-Social,First,1
932499,1250.895,1,congruent,Non-Social,First,1
932499,611.82,1,congruent,Non-Social,Second,2
932499,535.03,1,congruent,Non-Social,Second,2
932499,619.05,1,incongruent,Non-Social,Second,2
932499,654.65,1,incongruent,Non-Social,Second,2
932499,669.325,1,incongruent,Non-Social,Second,2
932499,529.115,1,congruent,Non-Social,Second,2
932499,556.295,1,congruent,Non-Social,Second,2
932499,590.85,1,incongruent,Non-Social,Second,2
932499,614.43,1,incongruent,Non-Social,Second,2
932499,544.955,1,incongruent,Non-Social,Second,2
932499,923.15,1,congruent,Non-Social,Second,2
932499,510.225,1,congruent,Non-Social,Second,2
932499,493.3,1,incongruent,Non-Social,Second,2
932499,478.65,1,incongruent,Non-Social,Second,2
932499,495.85,1,incongruent,Non-Social,Second,2
932499,600.33,1,incongruent,Non-Social,Second,2
932499,541.89,1,incongruent,Non-Social,Second,2
932499,692.845,1,congruent,Non-Social,Second,2
932499,606.23,1,incongruent,Non-Social,Second,2
932499,548.795,1,congruent,Non-Social,Second,2
932499,517.27,1,congruent,Non-Social,Second,2
932499,637.365,1,congruent,Non-Social,Second,2
932499,425.94,1,congruent,Non-Social,Second,2
932499,464.3,1,congruent,Non-Social,Second,2
932499,450.125,1,congruent,Non-Social,Second,2
932499,454.87,0,incongruent,Non-Social,Second,2
932499,566.975,1,incongruent,Non-Social,Second,2
932499,576.185,1,incongruent,Non-Social,Second,2
932499,490.54,1,incongruent,Non-Social,Second,2
932499,594.095,1,incongruent,Non-Social,Second,2
932499,693.325,0,congruent,Non-Social,Second,2
932499,654.61,0,congruent,Non-Social,Second,2
932499,501.275,1,incongruent,Non-Social,Second,2
932499,727.605,0,congruent,Non-Social,Second,2
932499,822.91,0,incongruent,Non-Social,Second,2
932499,853.525,1,congruent,Non-Social,Second,2
932499,712.04,1,incongruent,Non-Social,Second,2
932499,567.62,1,congruent,Non-Social,Second,2
932499,649.34,1,incongruent,Non-Social,Second,2
932499,565.065,1,incongruent,Non-Social,Second,2
932499,647.12,1,congruent,Non-Social,Second,2
932499,600.32,1,congruent,Non-Social,Second,2
932499,734.855,1,incongruent,Non-Social,Second,2
932499,551.45,1,incongruent,Non-Social,Second,2
932499,637.08,1,incongruent,Non-Social,Second,2
932499,708.34,1,incongruent,Non-Social,Second,2
932499,569.78,1,congruent,Non-Social,Second,2
932499,486.32,1,incongruent,Non-Social,Second,2
932499,846.78,1,incongruent,Non-Social,Second,2
932499,916.755,1,congruent,Non-Social,Second,2
932499,709.025,1,congruent,Non-Social,Second,2
932499,718.98,1,congruent,Non-Social,Second,2
932499,832.395,1,incongruent,Non-Social,Second,2
932499,707.505,1,congruent,Non-Social,Second,2
932499,610.525,1,incongruent,Non-Social,Second,2
932499,540.36,1,congruent,Non-Social,Second,2
932499,593.965,1,congruent,Non-Social,Second,2
932499,596.54,1,congruent,Non-Social,Second,2
932499,574.83,1,incongruent,Non-Social,Second,2
932499,534.555,1,congruent,Non-Social,Second,2
932499,576.03,1,incongruent,Non-Social,Second,2
932499,704.105,1,incongruent,Non-Social,Second,2
932499,652.725,1,congruent,Non-Social,Second,2
932499,532.65,1,incongruent,Non-Social,Second,2
932499,650.815,1,congruent,Non-Social,Second,2
932499,707.245,1,congruent,Non-Social,Second,2
932499,702.87,1,incongruent,Non-Social,Second,2
932499,636.32,1,congruent,Non-Social,Second,2
932499,592.76,1,congruent,Non-Social,Second,2
932499,697.81,1,incongruent,Non-Social,Second,2
932499,623.38,1,congruent,Non-Social,Second,2
932499,575.575,1,incongruent,Non-Social,Second,2
932499,762.655,1,incongruent,Non-Social,Second,2
932499,1200.915,1,congruent,Non-Social,Second,2
932499,577.33,1,congruent,Non-Social,Second,2
932499,491.51,1,incongruent,Non-Social,Second,2
932499,449.13,1,congruent,Non-Social,Second,2
932499,604.855,1,congruent,Non-Social,Second,2
932499,637.195,1,incongruent,Non-Social,Second,2
932499,546.35,1,congruent,Non-Social,Second,2
932499,737.985,1,incongruent,Non-Social,Second,2
932499,769.385,1,congruent,Non-Social,Second,2
932499,576.075,1,congruent,Non-Social,Second,2
932499,569.64,1,incongruent,Non-Social,Second,2
932499,487.46,1,incongruent,Non-Social,Second,2
932499,518.5,1,congruent,Non-Social,Second,2
932499,472.12,1,congruent,Non-Social,Second,2
932499,516.94,1,incongruent,Non-Social,Second,2
932499,623.285,1,incongruent,Non-Social,Second,2
932499,867.195,1,incongruent,Non-Social,Second,2
932499,1425.08,1,congruent,Social,Second,2
932499,854.075,1,congruent,Social,Second,2
932499,459.21,1,incongruent,Social,First,3
932499,552.695,1,incongruent,Social,First,3
932499,547.31,1,congruent,Social,First,3
932499,493.51,1,congruent,Social,First,3
932499,559.025,1,incongruent,Social,First,3
932499,775.53,1,incongruent,Social,First,3
932499,567.335,1,incongruent,Social,First,3
932499,620.97,1,incongruent,Social,First,3
932499,740.965,1,congruent,Social,First,3
932499,568.905,1,congruent,Social,First,3
932499,591.315,1,incongruent,Social,First,3
932499,626.39,1,incongruent,Social,First,3
932499,1224.545,1,incongruent,Social,First,3
932499,570.575,1,incongruent,Social,First,3
932499,515.115,1,incongruent,Social,First,3
932499,664.99,1,incongruent,Social,First,3
932499,676.24,1,incongruent,Social,First,3
932499,1306.75,1,incongruent,Social,First,3
932499,964.57,1,incongruent,Social,First,3
932499,517.03,1,congruent,Social,First,3
932499,562.985,1,congruent,Social,First,3
932499,641.65,1,incongruent,Social,First,3
932499,641.24,1,congruent,Social,First,3
932499,505.79,1,congruent,Social,First,3
932499,531.065,1,congruent,Social,First,3
932499,442.335,1,congruent,Social,First,3
932499,624.885,1,congruent,Social,First,3
932499,595.72,1,incongruent,Social,First,3
932499,541.815,1,congruent,Social,First,3
932499,788.39,1,congruent,Social,First,3
932499,641.485,1,congruent,Social,First,3
932499,928.325,1,incongruent,Social,First,3
932499,508.615,1,congruent,Social,First,3
932499,685.05,1,incongruent,Social,First,3
932499,609.635,1,incongruent,Social,First,3
932499,562.115,1,congruent,Social,First,3
932499,543.385,1,congruent,Social,First,3
932499,566.56,1,incongruent,Social,First,3
932499,520.01,1,congruent,Social,First,3
932499,727.715,1,congruent,Social,First,3
932499,1031.87,1,congruent,Social,First,3
932499,797.595,1,incongruent,Social,First,3
932499,709.36,1,incongruent,Social,First,3
932499,1195.48,1,congruent,Social,First,3
932499,944.245,1,congruent,Social,First,3
932499,568.315,1,incongruent,Social,First,3
932499,892.195,1,incongruent,Social,First,3
932499,596.54,1,incongruent,Social,First,3
932499,526.295,1,congruent,Social,First,3
932499,599.54,1,congruent,Social,First,3
932499,832.35,1,congruent,Social,First,3
932499,691.205,1,congruent,Social,First,3
932499,625.275,1,incongruent,Social,First,3
932499,1046.84,1,incongruent,Social,First,3
932499,1309.04,1,incongruent,Social,First,3
932499,490.795,1,congruent,Social,First,3
932499,593.755,1,congruent,Social,First,3
932499,625.45,0,incongruent,Social,First,3
932499,507.935,1,incongruent,Social,First,3
932499,555.925,1,congruent,Social,First,3
932499,561.375,1,congruent,Social,First,3
932499,796.77,1,incongruent,Social,First,3
932499,485.065,1,incongruent,Social,First,3
932499,816.15,1,congruent,Social,First,3
932499,510.815,1,incongruent,Social,First,3
932499,990.36,1,congruent,Social,First,3
932499,715.125,1,congruent,Social,First,3
932499,783.305,1,congruent,Social,First,3
932499,722.36,1,incongruent,Social,First,3
932499,670.14,1,incongruent,Social,First,3
932499,1372.365,1,incongruent,Social,First,3
932499,506.405,1,congruent,Social,First,3
932499,878.965,1,congruent,Social,First,3
932499,822.785,1,congruent,Social,First,3
932499,1090.62,1,congruent,Social,First,3
932499,492.475,1,incongruent,Social,First,3
932499,506.265,1,congruent,Social,First,3
932499,547.755,1,incongruent,Social,First,3
932499,572.005,1,incongruent,Social,First,3
932499,806.5,1,congruent,Social,First,3
932499,531.905,1,incongruent,Social,First,3
932499,813.22,1,congruent,Social,First,3
932499,782.87,1,incongruent,Social,First,3
932499,618.565,1,incongruent,Social,First,3
932499,920.115,1,congruent,Social,First,3
932499,878.39,1,congruent,Social,First,3
932499,882.575,0,congruent,Social,First,3
932499,532.68,0,incongruent,Social,First,3
932499,634.09,1,incongruent,Social,First,3
932499,619.295,1,incongruent,Social,First,3
932499,1175.535,1,incongruent,Social,First,3
932499,505.14,1,incongruent,Social,First,3
932499,581.825,1,congruent,Social,Second,4
932499,588.665,1,incongruent,Social,Second,4
932499,608.23,1,congruent,Social,Second,4
932499,594.845,1,congruent,Social,Second,4
932499,568.425,1,congruent,Social,Second,4
932499,471.305,1,congruent,Social,Second,4
932499,924.69,1,incongruent,Social,Second,4
932499,820.235,1,incongruent,Social,Second,4
932499,923.185,1,incongruent,Social,Second,4
932499,834.05,0,congruent,Social,Second,4
932499,876.31,1,incongruent,Social,Second,4
932499,597.87,1,incongruent,Social,Second,4
932499,750.555,1,incongruent,Social,Second,4
932499,638.055,1,congruent,Social,Second,4
932499,755.665,1,incongruent,Social,Second,4
932499,861.6,1,incongruent,Social,Second,4
932499,1094.005,1,congruent,Social,Second,4
932499,768.045,1,congruent,Social,Second,4
932499,1191.51,1,congruent,Social,Second,4
932499,772.16,1,congruent,Social,Second,4
932499,1315.25,1,congruent,Social,Second,4
932499,857.01,1,congruent,Social,Second,4
932499,746.685,1,congruent,Social,Second,4
932499,584.775,1,congruent,Social,Second,4
932499,579.505,1,incongruent,Social,Second,4
932499,602.615,1,incongruent,Social,Second,4
932499,1055.06,1,congruent,Social,Second,4
932499,772.59,1,congruent,Social,Second,4
932499,700.09,1,incongruent,Social,Second,4
932499,710.625,1,congruent,Social,Second,4
932499,915.62,1,incongruent,Social,Second,4
932499,750.825,1,congruent,Social,Second,4
932499,801.61,1,incongruent,Social,Second,4
932499,133.74,0,incongruent,Social,Second,4
932499,805.965,1,congruent,Social,Second,4
932499,552.425,1,incongruent,Social,Second,4
932499,634.96,1,incongruent,Social,Second,4
932499,890.97,1,congruent,Social,Second,4
932499,776.26,1,congruent,Social,Second,4
932499,1032.435,1,incongruent,Social,Second,4
932499,844.965,0,congruent,Social,Second,4
932499,658.63,1,incongruent,Social,Second,4
932499,658.93,1,incongruent,Social,Second,4
932499,553.28,1,incongruent,Social,Second,4
932499,219.265,0,congruent,Social,Second,4
932499,528.57,1,congruent,Social,Second,4
932499,604.24,1,congruent,Social,Second,4
932499,637.065,1,congruent,Social,Second,4
932499,655.745,1,congruent,Social,Second,4
932499,759.58,1,incongruent,Social,Second,4
932499,839.32,1,congruent,Social,Second,4
932499,757.72,1,incongruent,Social,Second,4
932499,1107.325,1,incongruent,Social,Second,4
932499,1628.765,1,incongruent,Social,Second,4
932499,778.365,1,incongruent,Social,Second,4
932499,1039.555,1,congruent,Social,Second,4
932499,633.47,1,congruent,Social,Second,4
932499,683.98,1,congruent,Social,Second,4
932499,587.125,1,congruent,Social,Second,4
932499,552.915,1,congruent,Social,Second,4
932499,495.9,1,congruent,Social,Second,4
932499,186.46,1,congruent,Social,Second,4
932499,694.48,1,congruent,Social,Second,4
932499,688.59,0,incongruent,Social,Second,4
932499,882.485,1,incongruent,Social,Second,4
932499,888.055,1,incongruent,Social,Second,4
932499,939.565,1,congruent,Social,Second,4
932499,774.865,1,incongruent,Social,Second,4
932499,792.295,1,incongruent,Social,Second,4
932499,1434.49,1,incongruent,Social,Second,4
932499,549.32,1,incongruent,Social,Second,4
932499,902.34,1,incongruent,Social,Second,4
932499,157.66,1,incongruent,Social,Second,4
932499,1108.595,1,incongruent,Social,Second,4
932499,534.545,1,incongruent,Social,Second,4
932499,725.885,1,incongruent,Social,Second,4
932499,672.82,1,congruent,Social,Second,4
932499,637.26,0,incongruent,Social,Second,4
932499,563.01,1,incongruent,Social,Second,4
932499,724.475,1,congruent,Social,Second,4
932499,592.25,1,congruent,Social,Second,4
932499,287.485,0,incongruent,Social,Second,4
932499,761.09,1,congruent,Social,Second,4
932499,599.365,1,incongruent,Social,Second,4
966025,1588.315,1,congruent,Social,First,1
966025,567.075,1,congruent,Social,First,1
966025,593.265,1,incongruent,Social,First,1
966025,385.4950001,1,congruent,Social,First,1
966025,376.67,1,congruent,Social,First,1
966025,438.85,1,incongruent,Social,First,1
966025,518.21,1,incongruent,Social,First,1
966025,469.42,1,congruent,Social,First,1
966025,386.5,1,congruent,Social,First,1
966025,361.945,1,incongruent,Social,First,1
966025,449.74,1,congruent,Social,First,1
966025,369.975,1,congruent,Social,First,1
966025,457.855,1,congruent,Social,First,1
966025,373.705,1,congruent,Social,First,1
966025,422.9,1,congruent,Social,First,1
966025,681.465,1,incongruent,Social,First,1
966025,443.295,1,incongruent,Social,First,1
966025,531.64,1,incongruent,Social,First,1
966025,656.45,1,congruent,Social,First,1
966025,587.025,1,congruent,Social,First,1
966025,354.94,1,congruent,Social,First,1
966025,597.965,1,incongruent,Social,First,1
966025,495.225,1,incongruent,Social,First,1
966025,719.11,1,incongruent,Social,First,1
966025,620.47,1,congruent,Social,First,1
966025,449.725,1,incongruent,Social,First,1
966025,483.06,1,incongruent,Social,First,1
966025,519.445,1,incongruent,Social,First,1
966025,451.31,1,incongruent,Social,First,1
966025,515.77,1,incongruent,Social,First,1
966025,437.69,1,congruent,Social,First,1
966025,534.865,1,congruent,Social,First,1
966025,425.285,1,incongruent,Social,First,1
966025,446.835,1,congruent,Social,First,1
966025,481.105,1,incongruent,Social,First,1
966025,622.285,1,congruent,Social,First,1
966025,525.1,1,incongruent,Social,First,1
966025,599.215,1,congruent,Social,First,1
966025,503.8,1,incongruent,Social,First,1
966025,556.735,1,congruent,Social,First,1
966025,379.58,1,congruent,Social,First,1
966025,494.785,1,incongruent,Social,First,1
966025,449.14,1,incongruent,Social,First,1
966025,438.905,1,congruent,Social,First,1
966025,543.995,1,congruent,Social,First,1
966025,558.025,1,incongruent,Social,First,1
966025,516.195,1,congruent,Social,First,1
966025,795.325,1,incongruent,Social,First,1
966025,429.455,1,congruent,Social,First,1
966025,547.52,1,congruent,Social,First,1
966025,502.73,1,incongruent,Social,First,1
966025,422.115,1,incongruent,Social,First,1
966025,500.675,1,congruent,Social,First,1
966025,543.17,1,incongruent,Social,First,1
966025,524.645,1,congruent,Social,First,1
966025,469.92,0,incongruent,Social,First,1
966025,711.9699999,1,congruent,Social,First,1
966025,435.385,1,congruent,Social,First,1
966025,555.905,1,incongruent,Social,First,1
966025,599.195,1,incongruent,Social,First,1
966025,644.91,1,incongruent,Social,First,1
966025,443.71,1,congruent,Social,First,1
966025,507.105,1,incongruent,Social,First,1
966025,476.81,1,congruent,Social,First,1
966025,530.035,1,incongruent,Social,First,1
966025,497.265,1,incongruent,Social,First,1
966025,478.385,1,congruent,Social,First,1
966025,615.725,1,incongruent,Social,First,1
966025,519.37,1,congruent,Social,First,1
966025,460.29,1,incongruent,Social,First,1
966025,461.415,1,congruent,Social,First,1
966025,459.3,1,congruent,Social,First,1
966025,526.4649999,1,congruent,Social,First,1
966025,638.995,1,incongruent,Social,First,1
966025,576.14,1,congruent,Social,First,1
966025,582.945,1,incongruent,Social,First,1
966025,495.61,1,incongruent,Social,First,1
966025,452.365,1,congruent,Social,First,1
966025,527.29,1,incongruent,Social,First,1
966025,572.165,1,incongruent,Social,First,1
966025,532.805,1,congruent,Social,First,1
966025,446.45,1,incongruent,Social,First,1
966025,470.295,1,congruent,Social,First,1
966025,452.72,1,congruent,Social,First,1
966025,398.205,1,congruent,Social,First,1
966025,1001.455,1,incongruent,Social,First,1
966025,694.14,1,congruent,Social,First,1
966025,617.99,1,incongruent,Social,First,1
966025,483.835,1,congruent,Social,First,1
966025,497.905,0,incongruent,Social,First,1
966025,515.72,0,incongruent,Social,First,1
966025,694.84,1,incongruent,Social,First,1
966025,745.585,1,congruent,Social,Second,2
966025,463.8950001,1,incongruent,Social,Second,2
966025,457.65,1,congruent,Social,Second,2
966025,309.215,1,congruent,Social,Second,2
966025,472.34,1,incongruent,Social,Second,2
966025,399.51,1,congruent,Social,Second,2
966025,414.805,1,congruent,Social,Second,2
966025,856.52,1,incongruent,Social,Second,2
966025,825.65,1,congruent,Social,Second,2
966025,1087.91,1,incongruent,Social,Second,2
966025,474.285,1,congruent,Social,Second,2
966025,662.72,1,incongruent,Social,Second,2
966025,598.145,1,incongruent,Social,Second,2
966025,607.2,1,incongruent,Social,Second,2
966025,737.685,1,incongruent,Social,Second,2
966025,475.06,1,congruent,Social,Second,2
966025,475.71,1,congruent,Social,Second,2
966025,645.97,1,congruent,Social,Second,2
966025,759.695,1,incongruent,Social,Second,2
966025,981.1799999,1,congruent,Social,Second,2
966025,560.8649999,1,incongruent,Social,Second,2
966025,405.255,1,congruent,Social,Second,2
966025,468.445,1,congruent,Social,Second,2
966025,391.69,1,congruent,Social,Second,2
966025,417.395,1,congruent,Social,Second,2
966025,662.15,1,incongruent,Social,Second,2
966025,607.06,1,congruent,Social,Second,2
966025,590.265,1,incongruent,Social,Second,2
966025,471.095,1,congruent,Social,Second,2
966025,577.04,1,incongruent,Social,Second,2
966025,593.17,1,congruent,Social,Second,2
966025,602.98,1,incongruent,Social,Second,2
966025,526.59,1,incongruent,Social,Second,2
966025,453.05,1,incongruent,Social,Second,2
966025,442.36,1,incongruent,Social,Second,2
966025,628.2,1,congruent,Social,Second,2
966025,496.535,1,congruent,Social,Second,2
966025,686.685,1,incongruent,Social,Second,2
966025,470.51,1,incongruent,Social,Second,2
966025,578.4849999,1,congruent,Social,Second,2
966025,421.475,1,congruent,Social,Second,2
966025,538.695,1,incongruent,Social,Second,2
966025,463.895,1,incongruent,Social,Second,2
966025,435.89,1,incongruent,Social,Second,2
966025,433.51,1,congruent,Social,Second,2
966025,425.695,1,congruent,Social,Second,2
966025,547.14,1,incongruent,Social,Second,2
966025,553.905,1,incongruent,Social,Second,2
966025,463.745,1,incongruent,Social,Second,2
966025,387.885,1,incongruent,Social,Second,2
966025,592.485,1,incongruent,Social,Second,2
966025,507.06,1,incongruent,Social,Second,2
966025,585.265,1,congruent,Social,Second,2
966025,557.415,1,congruent,Social,Second,2
966025,527.925,1,incongruent,Social,Second,2
966025,520.305,1,congruent,Social,Second,2
966025,449.29,1,congruent,Social,Second,2
966025,502.675,1,incongruent,Social,Second,2
966025,439.295,1,incongruent,Social,Second,2
966025,389.2499999,1,congruent,Social,Second,2
966025,458.065,1,congruent,Social,Second,2
966025,432.375,1,congruent,Social,Second,2
966025,447.955,1,congruent,Social,Second,2
966025,424.51,1,incongruent,Social,Second,2
966025,369.7,1,incongruent,Social,Second,2
966025,483.49,1,incongruent,Social,Second,2
966025,422.505,1,incongruent,Social,Second,2
966025,613.585,1,congruent,Social,Second,2
966025,640.25,1,incongruent,Social,Second,2
966025,353.63,1,congruent,Social,Second,2
966025,467.675,1,congruent,Social,Second,2
966025,630.545,1,congruent,Social,Second,2
966025,593.855,1,congruent,Social,Second,2
966025,373.8,1,congruent,Social,Second,2
966025,455.45,1,incongruent,Social,Second,2
966025,781.795,1,incongruent,Social,Second,2
966025,348.86,1,congruent,Social,Second,2
966025,163.445,1,congruent,Social,Second,2
966025,596.34,1,incongruent,Social,Second,2
966025,504.81,1,congruent,Social,Second,2
966025,418.235,1,congruent,Social,Second,2
966025,1168.585,1,incongruent,Social,Second,2
966025,578.295,1,congruent,Social,Second,2
966025,519.11,1,incongruent,Social,Second,2
966025,503.955,1,congruent,Social,Second,2
966025,432.81,1,incongruent,Social,Second,2
966025,659.24,1,incongruent,Social,Second,2
966025,525.465,1,incongruent,Social,Second,2
966025,484.365,1,incongruent,Social,Second,2
966025,627.75,1,congruent,Social,Second,2
966025,612.395,1,incongruent,Social,Second,2
966025,592.96,1,congruent,Social,Second,2
966025,772.57,1,incongruent,Non-Social,First,3
966025,507.555,1,congruent,Non-Social,First,3
966025,541.05,1,congruent,Non-Social,First,3
966025,471.15,1,incongruent,Non-Social,First,3
966025,530.02,1,congruent,Non-Social,First,3
966025,381.97,1,congruent,Non-Social,First,3
966025,530.775,1,incongruent,Non-Social,First,3
966025,392.085,1,incongruent,Non-Social,First,3
966025,533.59,1,incongruent,Non-Social,First,3
966025,390.415,1,congruent,Non-Social,First,3
966025,429.48,1,congruent,Non-Social,First,3
966025,415.66,1,incongruent,Non-Social,First,3
966025,922.36,1,congruent,Non-Social,First,3
966025,380.865,1,incongruent,Non-Social,First,3
966025,622.86,1,incongruent,Non-Social,First,3
966025,401.415,1,congruent,Non-Social,First,3
966025,654.38,1,incongruent,Non-Social,First,3
966025,710.14,1,incongruent,Non-Social,First,3
966025,413.03,1,congruent,Non-Social,First,3
966025,610.19,1,incongruent,Non-Social,First,3
966025,365.265,1,congruent,Non-Social,First,3
966025,352.28,1,congruent,Non-Social,First,3
966025,671.005,1,incongruent,Non-Social,First,3
966025,630.17,1,incongruent,Non-Social,First,3
966025,477.465,1,congruent,Non-Social,First,3
966025,460.365,1,incongruent,Non-Social,First,3
966025,503.085,1,incongruent,Non-Social,First,3
966025,596.235,1,incongruent,Non-Social,First,3
966025,447.27,1,congruent,Non-Social,First,3
966025,678.095,1,incongruent,Non-Social,First,3
966025,675.2,1,incongruent,Non-Social,First,3
966025,803.055,1,congruent,Non-Social,First,3
966025,545.97,1,incongruent,Non-Social,First,3
966025,520.275,1,congruent,Non-Social,First,3
966025,638.53,1,congruent,Non-Social,First,3
966025,960.225,1,incongruent,Non-Social,First,3
966025,1686.565,1,congruent,Non-Social,First,3
966025,327.31,1,congruent,Non-Social,First,3
966025,395.515,1,congruent,Non-Social,First,3
966025,337.175,1,incongruent,Non-Social,First,3
966025,676.38,1,incongruent,Non-Social,First,3
966025,492.085,1,incongruent,Non-Social,First,3
966025,380.655,1,congruent,Non-Social,First,3
966025,732.62,1,congruent,Non-Social,First,3
966025,508.055,1,incongruent,Non-Social,First,3
966025,400.505,1,congruent,Non-Social,First,3
966025,435.79,1,incongruent,Non-Social,First,3
966025,677.91,1,congruent,Non-Social,First,3
966025,562.225,1,congruent,Non-Social,First,3
966025,403.655,1,congruent,Non-Social,First,3
966025,486.475,1,incongruent,Non-Social,First,3
966025,362.44,1,congruent,Non-Social,First,3
966025,505.65,1,incongruent,Non-Social,First,3
966025,649.77,1,congruent,Non-Social,First,3
966025,520.585,1,incongruent,Non-Social,First,3
966025,411.125,1,incongruent,Non-Social,First,3
966025,706.325,1,congruent,Non-Social,First,3
966025,385.23,1,congruent,Non-Social,First,3
966025,540.86,1,incongruent,Non-Social,First,3
966025,504.745,1,incongruent,Non-Social,First,3
966025,1210.81,1,incongruent,Non-Social,First,3
966025,407.165,1,congruent,Non-Social,First,3
966025,708.13,1,congruent,Non-Social,First,3
966025,353.465,1,congruent,Non-Social,First,3
966025,552.725,1,incongruent,Non-Social,First,3
966025,371.685,1,congruent,Non-Social,First,3
966025,331.35,1,congruent,Non-Social,First,3
966025,482.43,1,incongruent,Non-Social,First,3
966025,427.725,1,congruent,Non-Social,First,3
966025,411.56,1,congruent,Non-Social,First,3
966025,451.76,1,incongruent,Non-Social,First,3
966025,860.57,1,incongruent,Non-Social,First,3
966025,699.475,1,incongruent,Non-Social,First,3
966025,441.4,1,congruent,Non-Social,First,3
966025,549.55,1,incongruent,Non-Social,First,3
966025,483.7,1,incongruent,Non-Social,First,3
966025,380.455,1,incongruent,Non-Social,First,3
966025,422.71,1,congruent,Non-Social,First,3
966025,483.8700001,1,congruent,Non-Social,First,3
966025,509.94,1,incongruent,Non-Social,First,3
966025,400.205,1,incongruent,Non-Social,First,3
966025,586.53,1,congruent,Non-Social,First,3
966025,455.18,1,congruent,Non-Social,First,3
966025,455.335,1,congruent,Non-Social,First,3
966025,457.205,0,congruent,Non-Social,First,3
966025,1562.705,1,incongruent,Non-Social,First,3
966025,609.525,1,incongruent,Non-Social,First,3
966025,500.37,1,congruent,Non-Social,First,3
